year_month,airport_code,airport_name,state,scheduled_departures,on_time_arrival_pct,dep_delay_rate_pct,avg_dep_delay_min,avg_taxi_out_min,cancellation_rate_pct
2025-11,OGG,Kahului International Airport,HI,2037,84.65,12.48,4.36,10.58,1.276
2025-11,PSC,Tri Cities Airport,WA,542,88.16,11.07,9.57,18.42,1.661
2025-11,PWM,Portland International Jetport,ME,656,82.05,18.24,8.51,16.65,3.049
2025-11,GRR,Gerald R. Ford International Airport,MI,1646,78.92,17.86,11.0,21.49,3.038
2025-11,RIC,Richmond International Airport,VA,1649,79.99,18.86,11.22,17.94,3.517
2025-11,MKE,General Mitchell International Airport,WI,2230,79.15,18.17,10.88,17.75,4.26
2025-11,ONT,Ontario International Airport,CA,2184,81.93,17.53,8.32,14.92,2.06
2025-11,PNS,Pensacola International Airport,FL,1021,81.04,19.16,14.84,15.09,2.351
2025-11,VPS,Destin-Fort Walton Beach Airport,FL,677,86.08,14.2,5.03,16.3,2.216
2025-11,PVD,Rhode Island T. F. Green International Airport,RI,1351,78.64,19.85,11.07,15.31,1.925
2025-11,TYS,McGhee Tyson Airport,TN,1048,76.45,22.41,15.5,17.56,2.481
2025-11,BIS,Bismarck Municipal Airport,ND,280,84.31,12.0,8.41,24.13,1.786
2025-11,STT,Cyril E. King Airport,VI,367,79.83,21.15,14.34,15.73,0.817
2025-11,JAN,Jackson-Medgar Wiley Evers International Airport,MS,452,81.19,18.58,20.85,14.95,3.54
2025-11,HOU,William P. Hobby Airport,TX,4551,80.15,23.3,11.62,12.89,2.197
2025-11,LEX,Blue Grass Airport,KY,695,79.38,20.59,15.02,17.93,2.878
2025-11,ILM,Wilmington International Airport,NC,558,81.7,18.93,13.5,18.34,2.509
2025-11,LIT,Bill & Hillary Clinton National Airport/Adams Field,AR,1117,82.09,16.44,8.1,16.34,3.044
2025-11,CAE,Columbia Metropolitan Airport,SC,483,81.22,17.17,16.92,17.6,4.762
2025-11,HRL,Valley International Airport,TX,359,83.14,19.14,10.99,12.99,2.507
2025-11,PSE,Mercedita International Airport,PR,56,91.07,8.93,-2.93,12.96,0.0
2025-11,PGD,Punta Gorda Airport,FL,605,85.93,14.48,0.53,11.92,0.661
2025-11,SPI,Abraham Lincoln Capital Airport,IL,68,78.13,21.88,4.92,14.5,5.882
2025-11,PIA,General Wayne A. Downing Peoria International Airport,IL,446,78.0,19.32,14.65,17.33,8.296
2025-11,SFB,Orlando Sanford International Airport,FL,773,72.27,25.42,13.61,17.23,0.259
2025-11,IAG,Niagara Falls International Airport,NY,28,67.86,25.0,20.29,13.43,0.0
2025-11,ELM,Elmira Corning Regional Airport,NY,105,78.0,25.0,12.46,17.31,4.762
2025-11,GTF,Great Falls International Airport,MT,164,89.94,8.81,-0.71,16.08,3.049
2025-11,TOL,Eugene F. Kranz Toledo Express Airport,OH,31,70.97,35.48,16.03,13.42,0.0
2025-11,SCK,Stockton Metropolitan Airport,CA,48,63.83,40.43,45.96,11.77,2.083
2025-11,BMI,Central Illinois Regional Airport at Bloomington-Normal,IL,163,83.22,13.42,6.66,16.45,8.589
2025-11,GFK,Grand Forks International Airport,ND,106,93.07,6.93,-1.87,23.24,4.717
2025-11,PPG,Pago Pago International Airport,TT,12,100.0,0.0,-7.83,12.67,0.0
2025-11,MQT,Marquette Sawyer Regional Airport,MI,119,78.07,19.3,28.19,20.78,4.202
2025-11,MAF,Midland International Air and Space Port,TX,807,84.55,13.67,7.12,15.36,2.974
2025-11,AVP,Wilkes-Barre/Scranton International Airport,PA,154,81.51,15.65,7.63,16.67,4.545
2025-11,ACT,Waco Regional Airport,TX,87,80.0,17.33,16.05,17.35,13.793
2025-11,COU,Columbia Regional Airport,MO,298,78.78,19.35,12.12,18.06,6.376
2025-11,AZO,Kalamazoo/Battle Creek International Airport,MI,171,84.97,10.46,16.72,22.9,10.526
2025-11,GRK,Killeen Regional Airport / Robert Gray Army Airfield,TX,173,82.8,14.01,6.32,17.53,9.249
2025-11,TYR,Tyler Pounds Regional Airport,TX,87,77.92,15.58,20.51,22.18,11.494
2025-11,FAY,Fayetteville Regional Airport - Grannis Field,NC,29,92.31,7.69,-6.27,19.08,10.345
2025-11,MHT,Manchester-Boston Regional Airport,NH,451,84.42,12.64,8.63,14.81,1.774
2025-12,FLL,Fort Lauderdale Hollywood International Airport,FL,8886,64.91,37.3,24.67,17.83,2.071
2025-12,JFK,John F. Kennedy International Airport,NY,8856,65.63,30.02,22.62,26.89,4.02
2025-12,BDL,Bradley International Airport,CT,1837,67.39,28.14,17.93,17.9,1.742
2025-12,STT,Cyril E. King Airport,VI,494,81.52,23.17,17.5,15.81,0.405
2025-12,AUS,Austin Bergstrom International Airport,TX,7528,77.92,25.64,15.56,15.7,0.624
2025-12,MHT,Manchester-Boston Regional Airport,NH,469,72.87,21.01,12.8,17.79,2.559
2025-12,VRB,Vero Beach Regional Airport,FL,42,48.78,53.66,44.29,19.39,2.381
2025-12,IAH,George Bush Intercontinental Airport,TX,9971,79.38,21.19,14.02,20.5,0.602
2025-12,DAB,Daytona Beach International Airport,FL,285,79.64,25.0,17.55,13.89,1.754
2025-12,MCI,Kansas City International Airport,MO,3969,74.48,26.31,19.9,17.53,1.361
2025-12,CVG,Cincinnati Northern Kentucky International Airport,KY,2710,67.7,27.4,22.48,20.86,1.697
2025-12,OGG,Kahului International Airport,HI,2217,77.02,18.64,8.22,11.83,0.767
2025-12,IAD,Washington Dulles International Airport,VA,4676,74.77,21.54,14.74,22.31,0.706
2025-12,DAL,Dallas Love Field,TX,6070,78.7,27.77,13.42,12.51,0.379
2025-12,MSN,Dane County Regional Truax Field,WI,1029,72.94,25.78,26.7,20.13,3.11
2025-12,PDX,Portland International Airport,OR,5124,79.25,21.32,10.76,17.08,0.605
2025-12,EYW,Key West International Airport,FL,866,74.3,27.27,18.8,14.79,0.924
2025-12,SBA,Santa Barbara Municipal Airport,CA,683,79.13,20.72,19.07,15.68,2.489
2025-12,SJC,Mineta San Jose International Airport,CA,3622,81.18,20.5,9.67,14.17,0.856
2025-12,GSO,Piedmont Triad International Airport,NC,806,72.03,22.96,18.54,20.38,2.73
2025-12,TUS,Tucson International Airport,AZ,1784,82.67,17.19,9.21,15.05,0.561
2025-12,ILM,Wilmington International Airport,NC,544,77.02,24.06,19.0,17.89,2.206
2025-12,JAC,Jackson Hole Airport,WY,446,70.23,31.71,44.44,28.58,3.139
2025-12,HOU,William P. Hobby Airport,TX,4633,81.98,22.87,10.05,13.13,0.41
2025-12,TLH,Tallahassee International Airport,FL,354,80.35,21.33,15.05,15.14,1.977
2025-12,BOI,Boise Air Terminal/Gowen Field,ID,2012,83.75,17.8,8.67,17.53,0.596
2025-12,CAE,Columbia Metropolitan Airport,SC,427,72.86,27.14,20.86,17.32,1.639
2025-12,TYS,McGhee Tyson Airport,TN,969,69.55,30.33,27.87,17.06,1.342
2025-12,AVL,Asheville Regional Airport,NC,715,68.43,27.31,22.65,17.98,1.678
2025-12,MDT,Harrisburg International Airport,PA,443,64.58,31.64,28.81,20.03,2.257
2025-12,HDN,Yampa Valley Airport,CO,285,75.54,32.26,28.97,23.0,2.105
2025-12,SGF,Springfield Branson National Airport,MO,656,76.43,22.6,13.25,18.47,1.524
2025-12,STX,Henry E. Rohlsen Airport,VI,133,78.95,26.32,11.11,15.26,0.0
2025-12,IDA,Idaho Falls Regional Airport,ID,400,79.35,20.05,18.37,22.26,0.25
2025-12,XNA,Northwest Arkansas National Airport,AR,1103,81.24,18.19,13.08,18.14,0.816
2025-12,OAJ,Albert J Ellis Airport,NC,17,76.47,29.41,29.0,13.41,0.0
2025-12,ASE,Aspen-Pitkin County Airport (Sardy Field),CO,803,62.26,39.43,42.33,24.73,3.985
2025-12,FLG,Flagstaff Pulliam Airport,AZ,152,85.53,14.47,10.48,21.55,0.0
2025-12,FAT,Fresno Yosemite International Airport,CA,1082,81.27,17.64,8.3,16.8,0.462
2025-12,BFL,Meadows Field,CA,282,80.22,18.64,15.83,19.25,1.064
2025-12,LWS,Lewiston Nez Perce County Airport,ID,62,85.25,14.52,24.63,18.58,0.0
2025-12,EVV,Evansville Regional Airport,IN,196,77.2,20.62,17.32,19.65,1.02
2025-12,TWF,Joslin Field Magic Valley Regional Airport,ID,59,94.92,5.08,-2.2,11.15,0.0
2025-12,FWA,Fort Wayne International Airport,IN,544,57.36,38.53,43.22,28.31,2.206
2025-12,GTF,Great Falls International Airport,MT,176,91.43,11.43,8.02,16.78,0.568
2025-12,ELM,Elmira Corning Regional Airport,NY,111,60.55,36.7,27.55,23.72,1.802
2025-12,OAK,Oakland San Francisco Bay Airport,CA,2646,76.69,27.02,12.52,12.68,0.567
2025-12,MFE,McAllen Miller International Airport,TX,387,80.57,18.91,19.89,14.5,0.258
2025-12,HIB,Range Regional Airport,MN,53,66.04,32.08,30.08,24.13,0.0
2025-12,SGU,St George Regional Airport,UT,382,89.79,7.59,0.99,20.66,0.0
2025-12,XWA,Williston Basin International Airport,ND,203,59.7,39.11,45.0,35.06,0.493
2025-12,IMT,Ford Airport,MI,62,58.93,41.07,49.3,21.52,9.677
2025-12,CDC,Cedar City Regional Airport,UT,54,96.3,5.56,-4.8,20.17,0.0
2025-12,MLI,Quad City International Airport,IL,357,66.76,27.91,36.63,21.43,3.641
2025-12,ACV,California Redwood Coast-Humboldt County Airport,CA,180,72.25,21.26,12.92,21.16,3.333
2025-12,FNT,Bishop International Airport,MI,309,62.96,30.67,38.69,25.9,2.913
2025-12,GTR,Golden Triangle Regional Airport,MS,31,80.65,16.13,6.74,19.1,0.0
2025-12,BTM,Bert Mooney Airport,MT,60,83.33,11.67,21.25,24.02,0.0
2025-12,DDC,Dodge City Regional Airport,KS,55,74.55,18.18,41.89,20.56,0.0
2025-12,EAR,Kearney Regional Airport,NE,54,85.19,12.96,10.33,20.04,0.0
2025-12,SUX,Sioux Gateway Airport / Brigadier General Bud Day Field,IA,62,49.15,32.2,36.8,28.88,4.839
2025-12,PIR,Pierre Regional Airport,SD,55,83.33,9.26,30.33,27.0,1.818
2025-12,RIW,Central Wyoming Regional Airport,WY,62,85.48,16.13,12.1,16.18,0.0
2025-12,FMN,Four Corners Regional Airport,NM,31,70.97,12.9,22.94,26.81,0.0
2025-12,PIB,Hattiesburg Laurel Regional Airport,MS,55,72.73,29.09,38.11,14.53,0.0
2025-12,SLN,Salina Municipal Airport,KS,90,59.09,37.5,51.74,23.05,2.222
2025-12,HYS,Hays Regional Airport,KS,55,78.18,16.36,11.87,17.16,0.0
2025-12,RST,Rochester International Airport,MN,99,44.44,56.67,56.87,21.57,9.091
2026-01,HSV,Huntsville International Airport,AL,572,79.55,19.51,17.03,19.07,6.818
2026-01,MIA,Miami International Airport,FL,10439,76.04,26.21,18.03,21.07,5.01
2026-01,MOB,Mobile Regional Airport,AL,180,89.29,13.69,4.74,14.04,6.667
2026-01,XNA,Northwest Arkansas National Airport,AR,1077,84.23,15.05,10.27,18.0,6.871
2026-01,CRP,Corpus Christi International Airport,TX,330,86.26,13.42,9.47,15.37,5.152
2026-01,ROW,Roswell Air Center Airport,NM,61,83.64,16.36,10.18,18.11,9.836
2026-01,MSO,Missoula Montana Airport,MT,360,84.7,12.75,11.29,21.67,1.944
2026-01,SEA,Seattle–Tacoma International Airport,WA,11927,81.61,19.93,10.24,20.33,1.912
2026-01,CVG,Cincinnati Northern Kentucky International Airport,KY,2380,80.34,17.3,11.85,17.95,6.261
2026-01,MQT,Marquette Sawyer Regional Airport,MI,97,54.44,46.67,76.23,27.09,7.216
2026-01,COS,City of Colorado Springs Municipal Airport,CO,924,82.46,17.39,10.39,22.95,2.273
2026-01,FSD,Sioux Falls Regional Airport,SD,612,80.83,18.64,16.2,23.13,1.797
2026-01,TYS,McGhee Tyson Airport,TN,921,77.39,21.76,19.25,18.73,8.686
2026-01,ICT,Wichita Dwight D. Eisenhower National Airport,KS,863,83.43,14.73,5.41,18.95,4.056
2026-01,CLD,McClellan-Palomar Airport,CA,62,87.1,14.52,3.06,14.45,0.0
2026-01,HRL,Valley International Airport,TX,322,90.06,11.54,4.08,11.15,3.106
2026-01,ABQ,Albuquerque International Sunport,NM,1759,86.96,12.68,5.75,16.13,2.274
2026-01,MLU,Monroe Regional Airport,LA,66,91.67,6.67,23.77,16.35,9.091
2026-01,ORF,Norfolk International Airport,VA,1390,81.15,16.78,12.27,17.28,7.41
2026-01,ALB,Albany International Airport,NY,910,77.23,18.13,15.42,19.84,6.044
2026-01,OKC,OKC Will Rogers World Airport,OK,1736,85.63,13.54,6.39,16.4,7.258
2026-01,RIC,Richmond International Airport,VA,1495,80.74,19.32,12.31,17.72,8.963
2026-01,RNO,Reno Tahoe International Airport,NV,1664,88.96,11.81,5.14,18.26,1.322
2026-01,CMI,University of Illinois Willard Airport,IL,149,80.0,20.69,15.65,13.37,2.685
2026-01,PHL,Philadelphia International Airport,PA,7049,75.52,22.2,16.11,21.83,7.859
2026-01,IAH,George Bush Intercontinental Airport,TX,9656,85.65,15.26,8.56,20.4,3.065
2026-01,SNA,John Wayne Orange County International Airport,CA,3611,86.48,15.14,7.29,15.47,2.132
2026-01,SDF,Louisville Muhammad Ali International Airport,KY,1578,85.33,16.01,10.39,17.63,6.971
2026-01,ACY,Atlantic City International Airport,NJ,210,70.98,26.94,21.87,12.38,8.095
2026-01,CAE,Columbia Metropolitan Airport,SC,446,79.66,19.8,20.49,18.07,8.296
2026-01,GRR,Gerald R. Ford International Airport,MI,1393,63.15,27.39,25.75,31.23,3.302
2026-01,DAL,Dallas Love Field,TX,5469,82.75,20.67,8.63,13.75,5.54
2026-01,DSM,Des Moines International Airport,IA,1122,78.62,22.16,21.94,17.77,4.278
2026-01,ECP,Northwest Florida Beaches International Airport,FL,479,89.74,10.92,4.19,13.68,4.384
2026-01,GEG,Spokane International Airport,WA,1404,85.01,14.41,8.5,20.85,1.638
2026-01,HDN,Yampa Valley Airport,CO,374,84.15,14.71,10.93,22.4,1.872
2026-01,ITO,Hilo International Airport,HI,570,79.43,19.46,7.05,10.08,1.754
2026-01,SBA,Santa Barbara Municipal Airport,CA,664,87.6,13.17,4.84,14.49,3.916
2026-01,ILM,Wilmington International Airport,NC,499,83.48,17.12,8.11,18.04,11.022
2026-02,LGA,LaGuardia Airport,NY,10307,78.53,20.73,11.08,26.14,8.218
2026-02,ORD,Chicago O'Hare International Airport,IL,25538,73.74,22.36,14.43,27.45,1.112
2026-02,LAS,Harry Reid International Airport,NV,12886,83.13,19.94,9.48,16.8,0.877
2026-02,LAX,Los Angeles International Airport,CA,13687,80.91,19.8,11.75,17.85,1.425
2026-02,ATL,Hartsfield Jackson Atlanta International Airport,GA,23024,80.32,18.31,8.29,16.42,1.49
2026-02,HOU,William P. Hobby Airport,TX,3832,84.22,18.5,7.2,12.48,0.678
2026-02,MCI,Kansas City International Airport,MO,3503,84.88,17.97,9.04,13.93,1.484
2026-02,CLT,Charlotte Douglas International Airport,NC,13192,78.67,22.58,13.88,19.92,3.426
2026-02,MHT,Manchester-Boston Regional Airport,NH,394,77.72,23.68,15.16,17.24,3.553
2026-02,SGF,Springfield Branson National Airport,MO,500,85.69,14.46,8.93,16.64,0.4
2026-02,ORF,Norfolk International Airport,VA,1329,79.76,18.4,15.36,17.96,3.913
2026-02,JAN,Jackson-Medgar Wiley Evers International Airport,MS,399,89.57,10.61,5.88,13.18,0.752
2026-02,BTR,Baton Rouge Metropolitan Airport,LA,325,82.33,17.67,8.88,16.01,2.462
2026-02,ABE,Lehigh Valley International Airport,PA,240,80.0,20.78,26.38,17.99,3.75
2026-02,MYR,Myrtle Beach International Airport,SC,722,81.25,19.51,10.68,13.33,9.141
2026-02,SAV,Savannah Hilton Head International Airport,GA,1216,82.75,16.34,9.82,16.51,3.865
2026-02,CHA,Chattanooga Metropolitan Airport (Lovell Field),TN,322,80.38,19.5,17.3,18.01,1.242
2026-02,HPN,Westchester County Airport,NY,837,70.59,30.51,21.13,17.45,8.363
2026-02,OKC,OKC Will Rogers World Airport,OK,1678,86.6,13.04,6.75,14.77,0.834
2026-02,PVD,Rhode Island T. F. Green International Airport,RI,1138,77.0,21.27,12.29,18.83,8.699
2026-02,IND,Indianapolis International Airport,IN,3457,83.27,16.63,7.27,17.11,2.574
2026-02,CLE,Cleveland Hopkins International Airport,OH,2770,81.12,19.23,12.49,19.72,2.166
2026-02,FAY,Fayetteville Regional Airport - Grannis Field,NC,23,85.0,20.0,4.65,21.85,13.043
2026-02,PIA,General Wayne A. Downing Peoria International Airport,IL,405,75.19,22.75,12.11,19.94,1.235
2026-02,LAW,Lawton Fort Sill Regional Airport,OK,78,83.1,16.9,8.86,14.65,8.974
2026-02,SWO,Stillwater Regional Airport,OK,56,90.91,9.09,-1.15,17.93,1.786
2026-02,SRQ,Sarasota Bradenton International Airport,FL,1684,80.21,16.51,7.95,16.9,2.553
2026-02,OMA,Eppley Airfield,NE,1803,86.92,14.52,5.65,15.99,0.277
2026-02,JAC,Jackson Hole Airport,WY,536,80.46,25.43,26.61,21.47,3.172
2026-02,SAN,San Diego International Airport,CA,7008,83.99,20.36,10.47,19.22,0.97
2026-02,DEN,Denver International Airport,CO,23046,82.39,19.75,11.69,18.74,0.881
2026-02,TUS,Tucson International Airport,AZ,1646,86.59,16.26,9.3,15.25,0.243
2026-02,PHX,Phoenix Sky Harbor International Airport,AZ,15656,83.36,19.31,9.09,16.39,0.709
2026-02,PSC,Tri Cities Airport,WA,476,87.69,12.47,7.22,20.17,0.63
2026-02,SFO,San Francisco International Airport,CA,10316,81.73,20.74,13.52,20.63,1.212
2026-02,LWS,Lewiston Nez Perce County Airport,ID,56,83.93,8.93,7.91,20.21,0.0
2026-02,MDT,Harrisburg International Airport,PA,454,80.32,22.35,15.35,16.77,2.423
2026-02,TRI,Tri-Cities Regional TN/VA Airport,TN,87,74.71,31.03,26.6,16.15,0.0
2026-02,MSO,Missoula Montana Airport,MT,305,87.83,12.46,7.83,19.96,0.0
2026-02,TWF,Joslin Field Magic Valley Regional Airport,ID,56,92.73,1.82,-5.15,13.44,1.786
2026-02,BIL,Billings Logan International Airport,MT,310,85.44,13.27,5.92,19.07,0.323
2026-02,HLN,Helena Regional Airport,MT,112,91.96,8.04,-1.1,22.57,0.0
2026-02,BIS,Bismarck Municipal Airport,ND,233,82.61,16.45,8.38,24.32,0.858
2026-02,COS,City of Colorado Springs Municipal Airport,CO,854,85.92,16.9,9.58,20.81,0.234
2026-02,ONT,Ontario International Airport,CA,1734,87.83,15.22,6.77,13.47,0.346
2026-02,MFE,McAllen Miller International Airport,TX,338,89.52,11.87,17.85,13.56,0.296
2026-02,ABR,Aberdeen Regional Airport,SD,56,83.64,16.36,29.09,18.13,1.786
2026-02,XWA,Williston Basin International Airport,ND,178,75.71,25.28,31.37,30.73,0.0
2026-02,IMT,Ford Airport,MI,56,68.52,31.48,35.81,16.26,3.571
2026-02,ACV,California Redwood Coast-Humboldt County Airport,CA,136,70.37,20.59,30.51,18.38,0.0
2026-02,GUC,Gunnison Crested Butte Regional Airport,CO,143,83.1,19.01,10.76,27.75,0.699
2026-02,GRK,Killeen Regional Airport / Robert Gray Army Airfield,TX,123,83.61,16.39,5.53,16.74,0.813
2026-02,SAF,Santa Fe Municipal Airport,NM,323,73.9,25.39,20.84,20.58,1.238
2026-02,MHK,Manhattan Regional Airport,KS,129,89.06,12.5,7.02,14.88,0.775
2026-02,LAR,Laramie Regional Airport,WY,48,72.92,22.92,14.81,20.79,0.0
2026-02,DEC,Decatur Airport,IL,48,79.17,20.83,27.58,18.33,0.0
2026-02,LBF,North Platte Regional Airport Lee Bird Field,NE,48,89.58,8.33,1.85,25.08,0.0
2026-02,LAF,Purdue University Airport,IN,44,77.27,20.45,20.8,22.7,0.0
2026-02,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,WV,56,74.55,18.18,10.67,25.11,1.786
2026-02,VCT,Victoria Regional Airport,TX,50,92.0,10.0,25.44,10.76,0.0
2026-02,PIB,Hattiesburg Laurel Regional Airport,MS,48,89.58,12.5,-0.88,12.21,0.0
2026-02,SLN,Salina Municipal Airport,KS,84,90.48,8.33,6.01,14.86,0.0
2026-02,PRC,Prescott Regional Airport - Ernest A. Love Field,AZ,84,80.72,16.67,28.08,19.93,0.0
2026-02,RKS,Southwest Wyoming Regional Airport,WY,55,87.27,16.36,15.16,23.71,0.0
2026-02,EAU,Chippewa Valley Regional Airport,WI,47,61.7,27.66,32.66,25.74,0.0
2026-02,LNK,Lincoln Airport,NE,221,80.0,19.09,20.65,23.01,0.452
2026-02,GCC,Northeast Wyoming Regional Airport,WY,56,85.71,7.14,1.3,29.04,0.0
2026-02,RAP,Rapid City Regional Airport,SD,321,87.77,11.91,3.28,21.92,0.623
2026-02,LWB,Greenbrier Valley Airport,WV,25,54.55,27.27,52.5,26.18,12.0
2026-02,SJU,Luis Munoz Marin International Airport,PR,2835,74.73,25.72,18.33,15.41,3.175
2026-02,STT,Cyril E. King Airport,VI,611,74.92,26.72,18.33,16.59,2.619
2026-02,LIH,Lihue Airport,HI,1163,82.36,17.08,6.18,10.77,2.322
2026-02,PBI,President Donald J. Trump International Airport,FL,2973,73.75,25.57,17.15,17.65,4.776
2026-02,ANC,Ted Stevens Anchorage International Airport,AK,1221,86.44,14.0,3.9,15.12,1.147
2026-03,SEA,Seattle–Tacoma International Airport,WA,12830,80.18,23.14,12.24,20.3,2.229
2026-03,BTR,Baton Rouge Metropolitan Airport,LA,376,79.04,21.51,20.25,16.22,4.787
2026-03,RDU,Raleigh-Durham International Airport,NC,4658,77.19,24.56,16.69,17.47,2.812
2026-03,ATW,Appleton International Airport,WI,797,72.17,25.42,25.6,19.26,10.163
2026-03,DEN,Denver International Airport,CO,27088,76.84,25.4,15.57,19.77,1.499
2026-03,GEG,Spokane International Airport,WA,1496,85.15,17.18,7.74,16.86,1.537
2026-03,IAD,Washington Dulles International Airport,VA,4983,79.57,20.15,16.35,21.54,1.806
2026-03,ORD,Chicago O'Hare International Airport,IL,31373,65.86,31.01,25.55,28.34,5.706
2026-03,MEM,Frederick W. Smith International Airport,TN,2053,77.1,24.91,20.45,14.01,3.604
2026-03,HSV,Huntsville International Airport,AL,716,75.88,26.79,29.27,16.33,4.609
2026-03,ALB,Albany International Airport,NY,1050,75.0,22.1,21.2,16.38,3.048
2026-03,JAX,Jacksonville International Airport,FL,2545,77.58,24.46,17.44,15.25,2.986
2026-03,PBI,President Donald J. Trump International Airport,FL,3385,69.08,31.16,22.76,18.66,3.486
2026-03,RSW,Southwest Florida International Airport,FL,4504,71.18,27.97,21.44,18.72,3.219
2026-03,SDF,Louisville Muhammad Ali International Airport,KY,2009,79.11,22.98,18.29,15.73,3.833
2026-03,MDW,Chicago Midway International Airport,IL,6508,68.68,37.6,22.68,15.48,3.888
2026-03,SJU,Luis Munoz Marin International Airport,PR,3441,75.11,29.14,18.68,15.61,2.063
2026-03,VPS,Destin-Fort Walton Beach Airport,FL,920,78.92,21.45,15.22,16.18,2.717
2026-03,FAR,Hector International Airport,ND,610,78.66,21.14,14.36,20.69,2.295
2026-03,CHA,Chattanooga Metropolitan Airport (Lovell Field),TN,438,72.2,27.67,31.08,16.92,5.936
2026-03,SAN,San Diego International Airport,CA,8547,78.22,22.06,12.66,20.86,1.03
2026-03,BDL,Bradley International Airport,CT,1877,78.43,21.05,16.41,16.38,2.824
2026-03,FCA,Glacier Park International Airport,MT,257,82.14,16.67,10.53,19.34,1.946
2026-03,PHL,Philadelphia International Airport,PA,7778,76.7,23.89,17.78,19.78,3.15
2026-03,BZN,Bozeman Yellowstone International Airport,MT,1020,77.89,22.54,19.53,19.0,1.275
2026-03,OGG,Kahului International Airport,HI,2287,73.31,22.05,13.17,12.2,3.236
2026-03,ILM,Wilmington International Airport,NC,497,78.37,21.06,15.44,17.71,5.433
2026-03,ONT,Ontario International Airport,CA,2081,82.77,15.44,6.16,14.28,1.009
2026-03,JAC,Jackson Hole Airport,WY,598,81.37,23.81,21.47,20.07,1.672
2026-03,TUS,Tucson International Airport,AZ,1923,83.58,16.6,11.39,15.58,1.3
2026-03,HDN,Yampa Valley Airport,CO,431,65.96,35.05,32.07,19.94,0.696
2026-03,ABQ,Albuquerque International Sunport,NM,2011,84.53,18.14,8.82,14.75,1.044
2026-03,PVD,Rhode Island T. F. Green International Airport,RI,1261,77.39,20.71,14.5,15.64,3.489
2026-03,ICT,Wichita Dwight D. Eisenhower National Airport,KS,954,80.63,21.69,12.94,13.92,3.354
2026-03,ROA,Roanoke–Blacksburg Regional Airport,VA,167,66.88,30.57,30.48,18.2,5.988
2026-03,DAB,Daytona Beach International Airport,FL,300,83.74,18.34,12.17,15.67,3.667
2026-03,EGE,Eagle County Regional Airport,CO,810,73.66,29.92,22.25,21.65,2.222
2026-03,MLB,Melbourne Orlando International Airport,FL,238,85.34,17.24,10.51,16.01,2.521
2026-03,TTN,Trenton Mercer Airport,NJ,92,73.03,26.97,31.83,17.58,3.261
