origin,flight_date,airport_code,y,lightgbm,seasonal_naive,mean_4wk_same_weekday,target
2026-07-03,2026-07-09,DEN,0.47551,0.21254232963187858,0.31621,0.35086000000000006,arr_delay_rate
2026-07-03,2026-07-10,DEN,0.44264,0.2435359216161305,0.31381,0.30300249999999995,arr_delay_rate
2026-07-03,2026-07-04,DFW,0.18468,0.3271236700114054,0.26275,0.4107,arr_delay_rate
2026-07-03,2026-07-05,DFW,0.35745,0.30908858417987967,0.28208,0.503105,arr_delay_rate
2026-07-03,2026-07-06,DFW,0.39552,0.32461047173746693,0.19745,0.39585000000000004,arr_delay_rate
2026-07-03,2026-07-07,DFW,0.29736,0.3572527943706246,0.23172,0.26063000000000003,arr_delay_rate
2026-07-03,2026-07-08,DFW,0.18354,0.26279529678972735,0.27132,0.23631749999999999,arr_delay_rate
2026-07-03,2026-07-09,DFW,0.25026,0.3654257689814595,0.26443,0.3076175,arr_delay_rate
2026-07-03,2026-07-10,DFW,0.30159,0.395731915379922,0.21462,0.509765,arr_delay_rate
2026-07-03,2026-07-04,LAS,0.14521,0.26888939560896175,0.25798,0.25463,arr_delay_rate
2026-07-03,2026-07-05,LAS,0.24742,0.37119611663861446,0.26337,0.34258249999999996,arr_delay_rate
2026-07-03,2026-07-06,LAS,0.30629,0.24257067247871605,0.15337,0.291635,arr_delay_rate
2026-07-03,2026-07-07,LAS,0.22782,0.21551970022034134,0.19221,0.2026,arr_delay_rate
2026-07-03,2026-07-08,LAS,0.19159,0.2359751573766724,0.19856,0.2511175,arr_delay_rate
2026-07-03,2026-07-09,LAS,0.30847,0.29462076987353003,0.25615,0.34947249999999996,arr_delay_rate
2026-07-03,2026-07-10,LAS,0.28773,0.29651258344130327,0.22246,0.351235,arr_delay_rate
2026-07-03,2026-07-04,LAX,0.18621,0.21346105647710123,0.23092,0.21463499999999996,arr_delay_rate
2026-07-03,2026-07-05,LAX,0.25872,0.3001973403767928,0.24242,0.2553125,arr_delay_rate
2026-07-03,2026-07-06,LAX,0.29094,0.23030729018490542,0.19224,0.24101999999999998,arr_delay_rate
2026-07-03,2026-07-07,LAX,0.26789,0.1938634778076024,0.15909,0.17454250000000002,arr_delay_rate
2026-07-03,2026-07-08,LAX,0.20985,0.23538465541518522,0.23034,0.22649249999999999,arr_delay_rate
2026-07-03,2026-07-09,LAX,0.26072,0.254518041131008,0.25784,0.2752875,arr_delay_rate
2026-07-03,2026-07-10,LAX,0.29655,0.26086563449516803,0.25365,0.2730025,arr_delay_rate
2026-07-03,2026-07-04,MCO,0.32845,0.32896594704281396,0.43541,0.31495249999999997,arr_delay_rate
2026-07-03,2026-07-05,MCO,0.358,0.3341453679722044,0.32235,0.3211925,arr_delay_rate
2026-07-03,2026-07-06,MCO,0.47922,0.2578677983060601,0.25532,0.2502025,arr_delay_rate
2026-07-03,2026-07-07,MCO,0.32593,0.23767611109470707,0.46214,0.28178249999999994,arr_delay_rate
2026-07-03,2026-07-08,MCO,0.19315,0.23542581853511763,0.17456,0.24594999999999997,arr_delay_rate
2026-07-03,2026-07-09,MCO,0.27578,0.2542433340270688,0.1844,0.2506425,arr_delay_rate
2026-07-03,2026-07-10,MCO,0.32614,0.3571310499161382,0.24213,0.3076375,arr_delay_rate
2026-07-03,2026-07-04,ORD,0.50909,0.2571450344371199,0.14782,0.22563499999999997,arr_delay_rate
2026-07-03,2026-07-05,ORD,0.36039,0.4548452012317659,0.22053,0.344865,arr_delay_rate
2026-07-03,2026-07-06,ORD,0.24624,0.3655019276020025,0.18863,0.2877225,arr_delay_rate
2026-07-03,2026-07-07,ORD,0.19962,0.255043924330083,0.20463,0.2321725,arr_delay_rate
2026-07-03,2026-07-08,ORD,0.25306,0.3032601781035471,0.23485,0.41464749999999995,arr_delay_rate
2026-07-03,2026-07-09,ORD,0.33929,0.3080771795413647,0.25768,0.36514,arr_delay_rate
2026-07-03,2026-07-10,ORD,0.25397,0.19362578732861152,0.5618,0.35192249999999997,arr_delay_rate
2026-07-03,2026-07-04,PHX,0.15287,0.23060433631056923,0.20211,0.25854499999999997,arr_delay_rate
2026-07-03,2026-07-05,PHX,0.24756,0.28726330620196716,0.21224,0.33065,arr_delay_rate
2026-07-03,2026-07-06,PHX,0.28814,0.2193397915635263,0.16854,0.2627325,arr_delay_rate
2026-07-03,2026-07-07,PHX,0.26953,0.22790849427788426,0.18526,0.228885,arr_delay_rate
2026-07-03,2026-07-08,PHX,0.19646,0.22729168063914648,0.21654,0.25811249999999997,arr_delay_rate
2026-07-03,2026-07-09,PHX,0.29135,0.2962779129902914,0.2397,0.2929525,arr_delay_rate
2026-07-03,2026-07-10,PHX,0.25746,0.2895629607833677,0.24808,0.31673,arr_delay_rate
2026-07-03,2026-07-04,SEA,0.13527,0.21319505083127704,0.19756,0.18162,arr_delay_rate
2026-07-03,2026-07-05,SEA,0.36293,0.2599516215178107,0.18199,0.255145,arr_delay_rate
2026-07-03,2026-07-06,SEA,0.26266,0.24102749611340035,0.16031,0.23283749999999998,arr_delay_rate
2026-07-03,2026-07-07,SEA,0.23654,0.22666774688535996,0.19336,0.21891,arr_delay_rate
2026-07-03,2026-07-08,SEA,0.2089,0.2142766393094858,0.18359,0.199815,arr_delay_rate
2026-07-03,2026-07-09,SEA,0.24,0.2728903014567518,0.25144,0.2798,arr_delay_rate
2026-07-03,2026-07-10,SEA,0.21797,0.2654958702053283,0.20736,0.2377,arr_delay_rate
2026-07-10,2026-07-11,ATL,0.52632,0.22086447590384714,0.26794,0.19249750000000002,arr_delay_rate
2026-07-10,2026-07-12,ATL,0.57826,0.4321623557378753,0.45724,0.33650499999999994,arr_delay_rate
2026-07-10,2026-07-13,ATL,0.48243,0.28393179703239757,0.31614,0.25566999999999995,arr_delay_rate
2026-07-10,2026-07-14,ATL,0.20377,0.19532666635531656,0.25508,0.17082,arr_delay_rate
2026-07-10,2026-07-15,ATL,0.17608,0.16328897192006137,0.14175,0.16783000000000003,arr_delay_rate
2026-07-10,2026-07-16,ATL,0.36229,0.2343798073413831,0.45,0.3347,arr_delay_rate
2026-07-10,2026-07-17,ATL,0.55328,0.28794543059401284,0.45238,0.37143250000000005,arr_delay_rate
2026-07-10,2026-07-11,CLT,0.33053,0.23904182396262036,0.20667,0.4103175,arr_delay_rate
2026-07-10,2026-07-12,CLT,0.34455,0.27823307937742475,0.5121,0.425305,arr_delay_rate
2026-07-10,2026-07-13,CLT,0.43436,0.23930435773659653,0.58159,0.34919750000000005,arr_delay_rate
2026-07-10,2026-07-14,CLT,0.27699,0.21273127552669643,0.4109,0.2506975,arr_delay_rate
2026-07-10,2026-07-15,CLT,0.24898,0.19175238033988892,0.22811,0.17967,arr_delay_rate
2026-07-10,2026-07-16,CLT,0.3025,0.2579521568268386,0.37475,0.32698499999999997,arr_delay_rate
2026-07-10,2026-07-17,CLT,0.41267,0.28943609495788836,0.50784,0.41061000000000003,arr_delay_rate
2026-07-10,2026-07-11,DEN,0.21569,0.19042077399905571,0.151,0.28407,arr_delay_rate
2026-07-10,2026-07-12,DEN,0.20166,0.22389557044145042,0.234,0.36884000000000006,arr_delay_rate
2026-07-10,2026-07-13,DEN,0.23964,0.24732800960402201,0.31697,0.27178,arr_delay_rate
2026-07-10,2026-07-14,DEN,0.18222,0.2230492712790228,0.37694,0.304355,arr_delay_rate
2026-07-10,2026-07-15,DEN,0.2093,0.2571882457847896,0.41977,0.33044250000000003,arr_delay_rate
2026-07-10,2026-07-16,DEN,0.26626,0.3318131586838665,0.47551,0.3775775,arr_delay_rate
2026-07-10,2026-07-17,DEN,0.25403,0.29884033137367405,0.44264,0.33728749999999996,arr_delay_rate
2026-07-10,2026-07-11,DFW,0.31924,0.3375360539536013,0.18468,0.3360375,arr_delay_rate
2026-07-10,2026-07-12,DFW,0.47374,0.36758263984657774,0.35745,0.3906725,arr_delay_rate
2026-07-10,2026-07-13,DFW,0.76692,0.326009616450479,0.39552,0.381335,arr_delay_rate
2026-07-10,2026-07-14,DFW,0.2651,0.2358971418982957,0.29736,0.278165,arr_delay_rate
2026-07-10,2026-07-15,DFW,0.47216,0.3089943181678849,0.18354,0.2294975,arr_delay_rate
2026-07-10,2026-07-16,DFW,0.58836,0.3006829828282498,0.25026,0.29630749999999995,arr_delay_rate
2026-07-10,2026-07-17,DFW,0.40928,0.22140111963443973,0.30159,0.4272675,arr_delay_rate
2026-07-10,2026-07-11,LAS,0.15504,0.19011125432268203,0.14521,0.24713250000000003,arr_delay_rate
2026-07-10,2026-07-12,LAS,0.46247,0.23865887098559682,0.24742,0.32093249999999995,arr_delay_rate
2026-07-10,2026-07-13,LAS,0.40041,0.23252137273249868,0.30629,0.29456000000000004,arr_delay_rate
2026-07-10,2026-07-14,LAS,0.18483,0.19540781919431194,0.22782,0.21087750000000002,arr_delay_rate
2026-07-10,2026-07-15,LAS,0.28037,0.18990537368044488,0.19159,0.23801,arr_delay_rate
2026-07-10,2026-07-16,LAS,0.47454,0.23981531376976237,0.30847,0.337815,arr_delay_rate
2026-07-10,2026-07-17,LAS,0.49194,0.24147551079072285,0.28773,0.31904499999999997,arr_delay_rate
2026-07-10,2026-07-11,LAX,0.25825,0.1705072924543753,0.18621,0.21818749999999998,arr_delay_rate
2026-07-10,2026-07-12,LAX,0.2548,0.20104972462098733,0.25872,0.258405,arr_delay_rate
2026-07-10,2026-07-13,LAX,0.29239,0.1922159189740483,0.29094,0.2514725,arr_delay_rate
2026-07-10,2026-07-14,LAX,0.2081,0.19691750061604396,0.26789,0.1955,arr_delay_rate
2026-07-10,2026-07-15,LAX,0.19161,0.1806527865228082,0.20985,0.2189175,arr_delay_rate
2026-07-10,2026-07-16,LAX,0.27273,0.2294770250891541,0.26072,0.26722250000000003,arr_delay_rate
2026-07-10,2026-07-17,LAX,0.30703,0.2313600063907446,0.29655,0.2720075,arr_delay_rate
2026-07-10,2026-07-11,MCO,0.27045,0.30543282406760486,0.32845,0.354225,arr_delay_rate
2026-07-10,2026-07-12,MCO,0.48364,0.2710058847256668,0.358,0.349515,arr_delay_rate
2026-07-10,2026-07-13,MCO,0.41966,0.2547676526740062,0.47922,0.32390749999999996,arr_delay_rate
2026-07-10,2026-07-14,MCO,0.35162,0.2390001353134871,0.32593,0.3362725,arr_delay_rate
2026-07-10,2026-07-15,MCO,0.17284,0.20709648712628134,0.19315,0.238825,arr_delay_rate
2026-07-10,2026-07-16,MCO,0.30211,0.2252996222259312,0.27578,0.258945,arr_delay_rate
2026-07-10,2026-07-17,MCO,0.4763,0.26602410111628505,0.32614,0.308815,arr_delay_rate
2026-07-10,2026-07-11,ORD,0.18379,0.24801773284271122,0.50909,0.28733250000000005,arr_delay_rate
2026-07-10,2026-07-12,ORD,0.15163,0.22170052358012055,0.36039,0.30274999999999996,arr_delay_rate
2026-07-10,2026-07-13,ORD,0.20764,0.18147540556263342,0.24624,0.2190625,arr_delay_rate
2026-07-10,2026-07-14,ORD,0.24148,0.22870056939560449,0.19962,0.21787499999999999,arr_delay_rate
2026-07-10,2026-07-15,ORD,0.16933,0.1900855778902856,0.25306,0.3795225,arr_delay_rate
2026-07-10,2026-07-16,ORD,0.38185,0.2669499045801581,0.33929,0.3382275,arr_delay_rate
2026-07-10,2026-07-17,ORD,0.58224,0.2893323790690655,0.25397,0.3177924999999999,arr_delay_rate
2026-07-10,2026-07-11,PHX,0.20502,0.1752800901615983,0.15287,0.2508225,arr_delay_rate
2026-07-10,2026-07-12,PHX,0.40494,0.22979232260946045,0.24756,0.31662,arr_delay_rate
2026-07-10,2026-07-13,PHX,0.4357,0.21553606817567714,0.28814,0.271115,arr_delay_rate
2026-07-10,2026-07-14,PHX,0.28433,0.18923737558041137,0.26953,0.236485,arr_delay_rate
2026-07-10,2026-07-15,PHX,0.37791,0.19247707432983344,0.19646,0.2502525,arr_delay_rate
2026-07-10,2026-07-16,PHX,0.44259,0.23065973791552769,0.29135,0.29928,arr_delay_rate
2026-07-10,2026-07-17,PHX,0.39219,0.24750124101543405,0.25746,0.2813825,arr_delay_rate
2026-07-10,2026-07-11,SEA,0.18384,0.1528076721411332,0.13527,0.175605,arr_delay_rate
2026-07-10,2026-07-12,SEA,0.31429,0.24119722824439044,0.36293,0.2919175,arr_delay_rate
2026-07-10,2026-07-13,SEA,0.30132,0.20919495979283487,0.26266,0.23807250000000002,arr_delay_rate
2026-07-10,2026-07-14,SEA,0.29344,0.2120016492844419,0.23654,0.21504,arr_delay_rate
2026-07-10,2026-07-15,SEA,0.24419,0.17957378109528604,0.2089,0.19637500000000002,arr_delay_rate
2026-07-10,2026-07-16,SEA,0.75797,0.23016672884301395,0.24,0.26892,arr_delay_rate
2026-07-10,2026-07-17,SEA,0.32453,0.20069764643769727,0.21797,0.2339075,arr_delay_rate
2026-07-17,2026-07-18,ATL,0.3947,0.25496222688111503,0.52632,0.28359,arr_delay_rate
2026-07-17,2026-07-19,ATL,0.60244,0.29615799210961136,0.57826,0.3350875,arr_delay_rate
2026-07-17,2026-07-20,ATL,0.2893,0.261246899112646,0.48243,0.29603,arr_delay_rate
2026-07-17,2026-07-21,ATL,0.23775,0.26121757615286784,0.20377,0.188055,arr_delay_rate
2026-07-17,2026-07-22,ATL,0.19373,0.28080425417223887,0.17608,0.17589499999999997,arr_delay_rate
2026-07-17,2026-07-23,ATL,0.26216,0.31855468786402996,0.36229,0.27806,arr_delay_rate
2026-07-17,2026-07-24,ATL,0.51793,0.4036270601191808,0.55328,0.42282000000000003,arr_delay_rate
2026-07-17,2026-07-18,CLT,0.48064,0.2992560104684969,0.33053,0.382205,arr_delay_rate
2026-07-17,2026-07-19,CLT,0.50505,0.2423227743840703,0.34455,0.39739,arr_delay_rate
2026-07-17,2026-07-20,CLT,0.43249,0.3731879828483364,0.43436,0.395165,arr_delay_rate
2026-07-17,2026-07-21,CLT,0.37416,0.3469923712446846,0.27699,0.2856925,arr_delay_rate
2026-07-17,2026-07-22,CLT,0.30204,0.3936649248123855,0.24898,0.201005,arr_delay_rate
2026-07-17,2026-07-23,CLT,0.54457,0.3854460645834006,0.3025,0.284035,arr_delay_rate
2026-07-17,2026-07-24,CLT,0.36329,0.34173622124378383,0.41267,0.38609499999999997,arr_delay_rate
2026-07-17,2026-07-18,DEN,0.27521,0.22561603715862846,0.21569,0.2799675,arr_delay_rate
2026-07-17,2026-07-19,DEN,0.30793,0.23191264145500262,0.20166,0.31498000000000004,arr_delay_rate
2026-07-17,2026-07-20,DEN,0.25711,0.2544223755826605,0.23964,0.27132749999999994,arr_delay_rate
2026-07-17,2026-07-21,DEN,0.22322,0.2714603564157344,0.18222,0.30738,arr_delay_rate
2026-07-17,2026-07-22,DEN,0.45504,0.24788092078623816,0.2093,0.32364750000000003,arr_delay_rate
2026-07-17,2026-07-23,DEN,0.38095,0.28874729684540196,0.26626,0.36148,arr_delay_rate
2026-07-17,2026-07-24,DEN,0.26348,0.3675874350687226,0.25403,0.31975499999999996,arr_delay_rate
2026-07-17,2026-07-18,DFW,0.32683,0.26854141846721774,0.31924,0.31078249999999996,arr_delay_rate
2026-07-17,2026-07-19,DFW,0.39767,0.2714111780557311,0.47374,0.34967,arr_delay_rate
2026-07-17,2026-07-20,DFW,0.33333,0.28987571759779557,0.76692,0.4728525,arr_delay_rate
2026-07-17,2026-07-21,DFW,0.28341,0.40027770793376527,0.2651,0.3002725,arr_delay_rate
2026-07-17,2026-07-22,DFW,0.303,0.3238086237223902,0.47216,0.29460000000000003,arr_delay_rate
2026-07-17,2026-07-23,DFW,0.32949,0.31344787665370033,0.58836,0.35971,arr_delay_rate
2026-07-17,2026-07-24,DFW,0.25395,0.28861204235433374,0.40928,0.3030625,arr_delay_rate
2026-07-17,2026-07-18,LAS,0.27913,0.1871330153876956,0.15504,0.22222,arr_delay_rate
2026-07-17,2026-07-19,LAS,0.38037,0.32712636011646257,0.46247,0.3288825,arr_delay_rate
2026-07-17,2026-07-20,LAS,0.38384,0.30833884134169054,0.40041,0.3099675,arr_delay_rate
2026-07-17,2026-07-21,LAS,0.24816,0.2459818508062577,0.18483,0.21611999999999998,arr_delay_rate
2026-07-17,2026-07-22,LAS,0.24476,0.2582445297316335,0.28037,0.2445525,arr_delay_rate
2026-07-17,2026-07-23,LAS,0.29058,0.3309723872916543,0.47454,0.3407475,arr_delay_rate
2026-07-17,2026-07-24,LAS,0.4668,0.3565996291185853,0.49194,0.32765,arr_delay_rate
2026-07-17,2026-07-18,LAX,0.34836,0.21585377565371716,0.25825,0.21421,arr_delay_rate
2026-07-17,2026-07-19,LAX,0.30108,0.25813102714558356,0.2548,0.2410125,arr_delay_rate
2026-07-17,2026-07-20,LAX,0.30769,0.24434279684815913,0.29239,0.2582525,arr_delay_rate
2026-07-17,2026-07-21,LAX,0.25192,0.18577182939176215,0.2081,0.21174500000000002,arr_delay_rate
2026-07-17,2026-07-22,LAX,0.28131,0.1994089451077436,0.19161,0.21458,arr_delay_rate
2026-07-17,2026-07-23,LAX,0.25641,0.2434884582831044,0.27273,0.2567975,arr_delay_rate
2026-07-17,2026-07-24,LAX,0.20719,0.2720879886856391,0.30703,0.2817125,arr_delay_rate
2026-07-17,2026-07-18,MCO,0.31378,0.2855711047945768,0.27045,0.3573225,arr_delay_rate
2026-07-17,2026-07-19,MCO,0.41546,0.31332725036507303,0.48364,0.384675,arr_delay_rate
2026-07-17,2026-07-20,MCO,0.47733,0.291267435823588,0.41966,0.36468999999999996,arr_delay_rate
2026-07-17,2026-07-21,MCO,0.30854,0.2868545454746139,0.35162,0.33705749999999995,arr_delay_rate
2026-07-17,2026-07-22,MCO,0.25187,0.2634608745656466,0.17284,0.2299,arr_delay_rate
2026-07-17,2026-07-23,MCO,0.2304,0.28727696076070913,0.30211,0.255145,arr_delay_rate
2026-07-17,2026-07-24,MCO,0.22844,0.3720311818639603,0.4763,0.3111425,arr_delay_rate
2026-07-17,2026-07-18,ORD,0.50164,0.23824646851103873,0.18379,0.2575,arr_delay_rate
2026-07-17,2026-07-19,ORD,0.2838,0.23514404691270518,0.15163,0.258945,arr_delay_rate
2026-07-17,2026-07-20,ORD,0.29599,0.23692106557693274,0.20764,0.22467499999999996,arr_delay_rate
2026-07-17,2026-07-21,ORD,0.32168,0.24963941232728895,0.24148,0.2033425,arr_delay_rate
2026-07-17,2026-07-22,ORD,0.20226,0.3109637850508606,0.16933,0.26590250000000004,arr_delay_rate
2026-07-17,2026-07-23,ORD,0.17658,0.2581211768717378,0.38185,0.327565,arr_delay_rate
2026-07-17,2026-07-24,ORD,0.18443,0.3313263514748833,0.58224,0.4002549999999999,arr_delay_rate
2026-07-17,2026-07-18,PHX,0.31906,0.23223873260690525,0.20502,0.226865,arr_delay_rate
2026-07-17,2026-07-19,PHX,0.26204,0.30629554995438746,0.40494,0.30653,arr_delay_rate
2026-07-17,2026-07-20,PHX,0.36754,0.2554633828683177,0.4357,0.28791,arr_delay_rate
2026-07-17,2026-07-21,PHX,0.28657,0.24922095884302964,0.28433,0.244445,arr_delay_rate
2026-07-17,2026-07-22,PHX,0.24561,0.23592331811185224,0.37791,0.2712575,arr_delay_rate
2026-07-17,2026-07-23,PHX,0.27138,0.324180085252111,0.44259,0.32333500000000004,arr_delay_rate
2026-07-17,2026-07-24,PHX,0.30056,0.28544380213983894,0.39219,0.2915275,arr_delay_rate
2026-07-17,2026-07-18,SEA,0.25364,0.1835569689976297,0.18384,0.169735,arr_delay_rate
2026-07-17,2026-07-19,SEA,0.27977,0.2718427819484346,0.31429,0.2933475,arr_delay_rate
2026-07-17,2026-07-20,SEA,0.27307,0.2579408916749778,0.30132,0.24863999999999997,arr_delay_rate
2026-07-17,2026-07-21,SEA,0.28656,0.24164914128841344,0.29344,0.252685,arr_delay_rate
2026-07-17,2026-07-22,SEA,0.31518,0.2199432294750138,0.24419,0.2032875,arr_delay_rate
2026-07-17,2026-07-23,SEA,0.31903,0.29714980903587684,0.75797,0.3727125,arr_delay_rate
2026-07-17,2026-07-24,SEA,0.28224,0.30447510987061027,0.32453,0.23775,arr_delay_rate
2026-07-24,2026-07-25,ATL,0.24842,0.3682604844708058,0.3947,0.3436775,arr_delay_rate
2026-07-24,2026-07-26,ATL,0.20535,0.44144308484959305,0.60244,0.4401925,arr_delay_rate
2026-07-24,2026-07-27,ATL,0.44214,0.35209756929483693,0.2893,0.296265,arr_delay_rate
2026-07-24,2026-07-28,ATL,0.24619,0.38100202531459604,0.23775,0.204175,arr_delay_rate
2026-07-24,2026-07-29,ATL,0.19709,0.33986330016618344,0.19373,0.1781875,arr_delay_rate
2026-07-24,2026-07-30,ATL,0.26349,0.40118713509128334,0.26216,0.3062875,arr_delay_rate
2026-07-24,2026-07-31,ATL,0.16739,0.4415461376721994,0.51793,0.5159825,arr_delay_rate
2026-07-24,2026-07-25,CLT,0.26349,0.38810568181216526,0.48064,0.38530999999999993,arr_delay_rate
2026-07-24,2026-07-26,CLT,0.3738,0.41922113248982606,0.50505,0.429535,arr_delay_rate
2026-07-24,2026-07-27,CLT,0.38956,0.4830808754608441,0.43249,0.4077875,arr_delay_rate
2026-07-24,2026-07-28,CLT,0.48636,0.3895516455660889,0.37416,0.32181499999999996,arr_delay_rate
2026-07-24,2026-07-29,CLT,0.27439,0.3922805011194288,0.30204,0.2354325,arr_delay_rate
2026-07-24,2026-07-30,CLT,0.30019,0.46132906105180915,0.54457,0.35816250000000005,arr_delay_rate
2026-07-24,2026-07-31,CLT,0.20115,0.43592229998411025,0.36329,0.40196499999999996,arr_delay_rate
2026-07-24,2026-07-25,DEN,0.20949,0.26324555585150583,0.27521,0.26495250000000004,arr_delay_rate
2026-07-24,2026-07-26,DEN,0.24717,0.3304299011743541,0.30793,0.2755875,arr_delay_rate
2026-07-24,2026-07-27,DEN,0.37344,0.3655654936563699,0.25711,0.2571625,arr_delay_rate
2026-07-24,2026-07-28,DEN,0.54243,0.31016362355764443,0.22322,0.2896875,arr_delay_rate
2026-07-24,2026-07-29,DEN,0.51183,0.35791844177298227,0.45504,0.32427999999999996,arr_delay_rate
2026-07-24,2026-07-30,DEN,0.26646,0.3857769963946666,0.38095,0.3597325,arr_delay_rate
2026-07-24,2026-07-31,DEN,0.24141,0.4754436562983477,0.26348,0.31848999999999994,arr_delay_rate
2026-07-24,2026-07-25,DFW,0.28222,0.31467616214566807,0.32683,0.27337500000000003,arr_delay_rate
2026-07-24,2026-07-26,DFW,0.27568,0.377386478300856,0.39767,0.37773500000000004,arr_delay_rate
2026-07-24,2026-07-27,DFW,0.3014,0.45809363486146715,0.33333,0.42330499999999993,arr_delay_rate
2026-07-24,2026-07-28,DFW,0.37398,0.34188604949762874,0.28341,0.2693975,arr_delay_rate
2026-07-24,2026-07-29,DFW,0.31384,0.35255432130794556,0.303,0.30750500000000003,arr_delay_rate
2026-07-24,2026-07-30,DFW,0.27778,0.41907605922128943,0.32949,0.358135,arr_delay_rate
2026-07-24,2026-07-31,DFW,0.33544,0.5174049420561552,0.25395,0.29486,arr_delay_rate
2026-07-24,2026-07-25,LAS,0.31152,0.26271172107792606,0.27913,0.20934,arr_delay_rate
2026-07-24,2026-07-26,LAS,0.264,0.33583180106243,0.38037,0.33840749999999997,arr_delay_rate
2026-07-24,2026-07-27,LAS,0.29857,0.3978240395547423,0.38384,0.3109775,arr_delay_rate
2026-07-24,2026-07-28,LAS,0.29676,0.3547219796864078,0.24816,0.213255,arr_delay_rate
2026-07-24,2026-07-29,LAS,0.29647,0.3519625919822106,0.24476,0.22882,arr_delay_rate
2026-07-24,2026-07-30,LAS,0.31781,0.42707224556552903,0.29058,0.33243500000000004,arr_delay_rate
2026-07-24,2026-07-31,LAS,0.32665,0.4875622272206809,0.4668,0.36723249999999996,arr_delay_rate
2026-07-24,2026-07-25,LAX,0.23404,0.2742238705987822,0.34836,0.25593499999999997,arr_delay_rate
2026-07-24,2026-07-26,LAX,0.25217,0.324348999039928,0.30108,0.264255,arr_delay_rate
2026-07-24,2026-07-27,LAX,0.30919,0.329788526839496,0.30769,0.270815,arr_delay_rate
2026-07-24,2026-07-28,LAX,0.32809,0.2603046949663773,0.25192,0.22175,arr_delay_rate
2026-07-24,2026-07-29,LAX,0.25974,0.33585054286943844,0.28131,0.2282775,arr_delay_rate
2026-07-24,2026-07-30,LAX,0.22031,0.3705594308777299,0.25641,0.261925,arr_delay_rate
2026-07-24,2026-07-31,LAX,0.2867,0.33217773779427223,0.20719,0.266105,arr_delay_rate
2026-07-24,2026-07-25,MCO,0.1875,0.3005031269157091,0.31378,0.3370225,arr_delay_rate
2026-07-24,2026-07-26,MCO,0.29613,0.38980959511456637,0.41546,0.3948625,arr_delay_rate
2026-07-24,2026-07-27,MCO,0.39663,0.4916442994673526,0.47733,0.4078825,arr_delay_rate
2026-07-24,2026-07-28,MCO,0.23056,0.34245721843741217,0.30854,0.3620575,arr_delay_rate
2026-07-24,2026-07-29,MCO,0.3191,0.37522150741687804,0.25187,0.19810499999999998,arr_delay_rate
2026-07-24,2026-07-30,MCO,0.54217,0.3676167841117951,0.2304,0.24817250000000002,arr_delay_rate
2026-07-24,2026-07-31,MCO,0.28169,0.5083424297421942,0.22844,0.3182525,arr_delay_rate
2026-07-24,2026-07-25,ORD,0.15202,0.36003036444336733,0.50164,0.335585,arr_delay_rate
2026-07-24,2026-07-26,ORD,0.19034,0.4027112260058062,0.2838,0.2540875,arr_delay_rate
2026-07-24,2026-07-27,ORD,0.57423,0.3466615285749065,0.29599,0.234625,arr_delay_rate
2026-07-24,2026-07-28,ORD,0.39642,0.36500054193864623,0.32168,0.2418525,arr_delay_rate
2026-07-24,2026-07-29,ORD,0.26781,0.4311711051578623,0.20226,0.21487499999999998,arr_delay_rate
2026-07-24,2026-07-30,ORD,0.23426,0.4957105983534329,0.17658,0.28885,arr_delay_rate
2026-07-24,2026-07-31,ORD,0.23262,0.4402775990145298,0.18443,0.39561,arr_delay_rate
2026-07-24,2026-07-25,PHX,0.35282,0.2949601803956265,0.31906,0.219765,arr_delay_rate
2026-07-24,2026-07-26,PHX,0.25856,0.406072785637259,0.26204,0.28169500000000003,arr_delay_rate
2026-07-24,2026-07-27,PHX,0.30843,0.3694682239133978,0.36754,0.31498,arr_delay_rate
2026-07-24,2026-07-28,PHX,0.512,0.27471789727129553,0.28657,0.2564225,arr_delay_rate
2026-07-24,2026-07-29,PHX,0.2888,0.40093659253261327,0.24561,0.25913,arr_delay_rate
2026-07-24,2026-07-30,PHX,0.26629,0.4003559476738933,0.27138,0.311255,arr_delay_rate
2026-07-24,2026-07-31,PHX,0.25788,0.44744160278400785,0.30056,0.2995725,arr_delay_rate
2026-07-24,2026-07-25,SEA,0.23992,0.26694788757319343,0.25364,0.1925775,arr_delay_rate
2026-07-24,2026-07-26,SEA,0.25047,0.2835589133046225,0.27977,0.284745,arr_delay_rate
2026-07-24,2026-07-27,SEA,0.27083,0.2561778696674535,0.27307,0.24934,arr_delay_rate
2026-07-24,2026-07-28,SEA,0.27038,0.2625365941006749,0.28656,0.252475,arr_delay_rate
2026-07-24,2026-07-29,SEA,0.24612,0.32297368342641697,0.31518,0.237965,arr_delay_rate
2026-07-24,2026-07-30,SEA,0.36535,0.41237646577405274,0.31903,0.39210999999999996,arr_delay_rate
2026-07-24,2026-07-31,SEA,0.30989,0.3856188397660642,0.28224,0.258025,arr_delay_rate
