flight_id,date_key,carrier_code,origin_airport,route,delay_prob,delay_pred,delay_p50,delay_p90,cancel_prob,arr_del15,cancelled
11522747390813804580,20260721,DL,LGA,LGA-PBI,0.34565148,1,1.6611996,77.709045,0.020222671,1,0
1706956162820717780,20260721,OH,SAV,SAV-CLT,0.26141426,1,-5.4155407,46.920033,0.015124543,1,0
4593571255024772854,20260721,B6,JFK,JFK-LAS,0.07552722,0,-12.052332,22.263338,0.0054009613,0,0
3964938444694324918,20260721,UA,MCO,MCO-SFO,0.089354955,0,-13.525719,14.319045,0.0032823915,0,0
18314528606866425205,20260721,UA,IAH,IAH-LAX,0.06308771,0,-12.382883,11.899186,0.0031319908,0,0
10866334590413871143,20260721,AS,DCA,DCA-SAN,0.24328545,1,-1.2198849,54.507736,0.007488015,0,0
13449850846973205744,20260721,DL,DTW,DTW-SLC,0.11854199,0,-7.657676,28.176126,0.0038327212,0,0
9078332954237297530,20260721,AA,CLT,CLT-SEA,0.29376957,1,3.1433358,71.7647,0.006037708,1,0
3650545270452273644,20260721,OH,PHL,PHL-CVG,0.16029368,0,-7.6597853,27.992725,0.011509672,0,0
13773268412653075735,20260721,DL,MSP,MSP-TPA,0.16029368,0,-5.6637926,37.301655,0.004673908,0,0
14212348425169038195,20260721,DL,VPS,VPS-ATL,,,,,0.005511726,,1
9009578677626881215,20260721,WN,DEN,DEN-BNA,0.06308771,0,-9.002011,11.407473,0.0042000837,0,0
13862763804008271582,20260721,B6,DCA,DCA-ACK,,,,,0.00656602,,1
12565607584816265976,20260721,AS,ITO,ITO-HNL,0.24328545,1,-2.4031587,27.513348,0.006841302,0,0
15474553892057253530,20260721,AS,JNU,JNU-SEA,0.22709952,1,-2.4739084,49.124603,0.0035622562,1,0
5387400259216046349,20260721,OO,HEZ,HEZ-IAH,0.14678898,0,-8.830084,68.06295,0.0055573233,0,0
761982896171692964,20260721,OH,XNA,XNA-DFW,0.16029368,0,-7.847632,53.718407,0.012153538,0,0
13244062875023308034,20260721,UA,ORD,ORD-IAD,0.07552722,0,-13.911568,11.221725,0.0049593495,0,0
13424048608287905189,20260721,AA,JFK,JFK-CLT,0.13411938,0,-13.243256,44.32076,0.005897331,1,0
13953374988834882745,20260721,DL,SAT,SAT-ATL,0.11016949,0,-8.975226,40.71671,0.0065534534,0,0
17966184437404332009,20260721,OO,DTW,DTW-ORD,0.29376957,1,-1.7513239,58.630714,0.0081165135,0,0
4897724441455546550,20260721,B6,DCA,DCA-BOS,0.14316992,0,-9.865851,31.298542,0.0088433605,1,0
11643440405578257137,20260721,WN,BNA,BNA-BHM,0.14197148,0,-8.806306,26.581,0.0029547957,0,0
2301681496190926057,20260721,WN,SLC,SLC-PHX,0.29965156,1,1.3330574,43.61758,0.0038399454,0,0
7827719929200658937,20260721,WN,AUS,AUS-DCA,,,,,0.0056737675,,0
3766298494789633552,20260721,AS,OGG,OGG-HNL,0.2494929,1,1.0927074,40.667908,0.004754067,0,0
1917613916081255599,20260721,UA,IAD,IAD-ORD,0.3832008,1,9.96047,58.696304,0.0048539797,1,0
16517842596673195531,20260721,WN,PHX,PHX-ONT,0.2730834,1,-3.2525344,45.02602,0.003976048,1,0
10362020785390800106,20260721,YX,DTW,DTW-EWR,,,,,0.011011408,,1
16143409847738238824,20260721,OO,SEA,SEA-GEG,0.1157727,0,-10.892016,20.659424,0.004422424,0,0
14773729896270367776,20260721,B6,FLL,FLL-LAS,0.108333334,0,-11.798753,23.045519,0.004303668,0,0
3018073988525674538,20260721,B6,LAX,LAX-JFK,0.22709952,1,-8.6037035,53.907734,0.0085284365,1,0
8538847450107030235,20260721,DL,MCO,MCO-DTW,0.31195533,1,5.95645,71.34928,0.010252175,0,0
3738703297137634636,20260721,DL,SLC,SLC-DFW,0.070776254,0,-10.092678,20.82294,0.0067877914,0,0
14517508274557689435,20260721,G4,PVU,PVU-AZA,0.09590444,0,-8.556201,13.026143,0.0031472773,0,0
12008433773631594010,20260721,AA,LGA,LGA-ORD,,,,,0.01638466,,1
15623102780264457423,20260721,UA,JAX,JAX-ORD,0.1157727,0,-8.083786,18.070002,0.0061252685,0,0
535125267806122735,20260721,WN,SEA,SEA-LAS,0.31195533,1,7.404865,66.16738,0.0047471453,1,0
8559306428221558258,20260721,WN,SJU,SJU-MCO,0.13411938,0,-6.345925,17.825296,0.0040596407,0,0
6434304913789610940,20260721,UA,ORD,ORD-EWR,0.31008583,1,0.64353055,89.52212,0.0083407955,1,0
100760919628675012,20260721,YX,DCA,DCA-JFK,,,,,0.016476579,,1
16466926132238260016,20260721,AA,ECP,ECP-DFW,0.14197148,0,-7.277383,29.539133,0.007983714,0,0
16207483025894830887,20260721,OO,ABQ,ABQ-LAX,0.0980876,0,-13.050564,32.07136,0.0038039435,0,0
10392632295810287506,20260721,YX,LGA,LGA-IND,0.14316992,0,-9.576446,32.46107,0.012095766,1,0
1053434434237352790,20260721,UA,MCO,MCO-IAH,0.06308771,0,-16.107176,8.611546,0.0035649408,0,0
15009392712408504376,20260721,MQ,JAN,JAN-DFW,0.24328545,1,-7.8895984,38.86448,0.011453628,0,0
148009402190761966,20260721,AA,MIA,MIA-DFW,0.331201,1,-1.5012518,71.237366,0.008308684,0,0
10750093624665399920,20260721,AS,ANC,ANC-BET,0.14197148,0,-8.652159,40.607574,0.010549144,0,0
4134858854191973530,20260721,B6,SFO,SFO-FLL,0.16029368,0,-8.577196,24.069717,0.00818107,1,0
11198591886790234188,20260721,MQ,ORD,ORD-BHM,0.24328545,1,-2.3514392,82.54074,0.0063653416,1,0
6269289915931586101,20260721,OO,LBL,LBL-DEN,0.18339327,0,-7.3373303,46.177006,0.005368401,0,0
13562676719268852813,20260721,WN,MSY,MSY-BNA,0.04648526,0,-5.358696,7.0685744,0.0047530876,0,0
2863942725708569509,20260721,WN,SDF,SDF-MCO,0.06308771,0,-11.576169,9.810806,0.0046760994,0,0
11548835972607101072,20260721,OO,DFW,DFW-PVU,0.17293233,0,-9.815671,29.931437,0.010304937,0,0
13772260293844216420,20260721,B6,FLL,FLL-BWI,,,,,0.008655095,,1
9034422282263112929,20260721,AA,CLE,CLE-DFW,0.24328545,1,-2.5300803,68.49697,0.008034449,0,0
14292351009421305577,20260721,WN,BUR,BUR-LAS,0.09590444,0,-10.25564,23.608416,0.0051656575,0,0
496864613424311230,20260721,AA,MEM,MEM-DFW,0.1157727,0,-10.612188,30.781319,0.0068224017,0,0
10512919359007707000,20260721,WN,MCI,MCI-DAL,0.27479208,1,-1.7844173,36.39629,0.005105352,0,0
14005735257327331504,20260721,OO,MKE,MKE-DTW,0.29376957,1,-3.16477,65.5879,0.0072937305,0,0
8442409198025129251,20260721,WN,MSY,MSY-BNA,0.07552722,0,-4.590648,18.170155,0.004816772,0,0
2520460671743413139,20260721,DL,ATL,ATL-PNS,0.06308771,0,-5.9226174,9.30856,0.0062428387,0,0
15985405888931016047,20260721,WN,DEN,DEN-TYS,0.34565148,1,2.1686428,53.585087,0.003701936,0,0
12057739385740503101,20260721,OO,DTW,DTW-AZO,0.31195533,1,-6.505039,68.356026,0.010252575,1,0
2954618214537761685,20260721,AS,PDX,PDX-LAX,0.07552722,0,-11.309947,23.11014,0.0051137144,0,0
625148455554594924,20260721,DL,ATL,ATL-AVL,0.16029368,0,-10.774219,41.96879,0.0066185817,0,0
17387934889744251367,20260721,YX,BOS,BOS-CLE,,,,,0.007332818,,1
16385946659045664703,20260721,AA,DFW,DFW-VPS,0.43258426,1,6.817126,93.763306,0.0074271355,1,0
3627877031533663549,20260721,WN,PNS,PNS-DAL,0.19670747,0,-5.1085014,29.9748,0.005683968,0,0
4071989455305057710,20260721,OO,SLC,SLC-SUN,0.06308771,0,-12.601918,18.514498,0.0039101844,1,0
3603340227008796703,20260721,OO,DEN,DEN-ASE,0.21033211,1,-8.465592,78.828606,0.01291704,1,0
8560487994688978983,20260721,WN,CLT,CLT-STL,0.16029368,0,-3.175806,30.993036,0.0045699626,0,0
12267121409667969549,20260721,UA,PDX,PDX-SFO,0.14678898,0,-5.153344,22.68484,0.0043217177,1,0
11776374168533264385,20260721,UA,DEN,DEN-AUS,0.089354955,0,-11.953248,16.09728,0.0032182953,0,0
4465500653027133951,20260721,DL,DTW,DTW-MCI,0.17293233,0,-8.514379,41.86364,0.00459596,0,0
15406156682036646295,20260721,MQ,FAR,FAR-DFW,0.27911416,1,-4.4740486,40.739307,0.009190772,0,0
6934055648371048845,20260721,AS,SEA,SEA-BWI,0.16029368,0,-3.553208,26.942715,0.00840771,0,0
1334958044973616001,20260721,AA,SJU,SJU-ORD,0.16029368,0,-11.117245,14.282508,0.011832466,0,0
7130106700052340111,20260721,F9,LAS,LAS-RNO,0.16029368,0,-11.5879545,38.635666,0.004633416,0,0
660350103854035776,20260721,AS,SLC,SLC-SEA,0.22216624,1,-6.1321735,31.8506,0.005189718,0,0
2876376603412351023,20260721,DL,BOS,BOS-SFO,0.31195533,1,-4.062966,44.663082,0.008057215,1,0
8213089316832876559,20260721,DL,ATL,ATL-MCI,0.10879669,0,-6.7114477,23.553326,0.0057910034,0,0
195626927284425927,20260721,WN,SAV,SAV-BWI,,,,,0.006447993,,1
1832570473005431739,20260721,UA,SAN,SAN-DEN,0.19670747,0,-4.944941,43.78397,0.0045496193,0,0
14290750927004058080,20260721,MQ,ORD,ORD-HPN,0.31008583,1,-0.5309723,83.85391,0.011705233,0,0
15379463224869121994,20260721,AS,PHX,PHX-SEA,0.09590444,0,-7.389165,16.898058,0.003909616,0,0
374218585685165011,20260721,YX,BOS,BOS-ROC,,,,,0.01861302,,1
10675986166617493716,20260721,AA,DEN,DEN-DFW,0.16029368,0,-5.958126,56.712337,0.006532211,0,0
15389869984737377089,20260721,DL,MSP,MSP-DEN,0.24328545,1,-5.483171,64.400856,0.005782595,0,0
13753984570614658592,20260721,AS,SEA,SEA-MSY,0.22709952,1,-5.7314734,20.105597,0.0048712413,1,0
16312540970321177752,20260721,AA,MIA,MIA-BOS,,,,,0.009021385,,1
9461802081020682539,20260721,DL,AUS,AUS-DTW,0.054302808,0,-12.676595,9.16517,0.004189947,1,0
8103646899762940810,20260721,YX,DCA,DCA-LGA,,,,,0.019677123,,1
3820843997444229019,20260721,DL,SLC,SLC-ANC,0.18339327,0,-6.7424083,39.2471,0.0059797447,1,0
14428272912752628065,20260721,OO,PIR,PIR-DEN,0.0980876,0,-12.567037,40.14377,0.0059742173,0,0
15891837339742196811,20260721,WN,MCO,MCO-BNA,0.04733728,0,-10.0803585,6.423168,0.0051632,0,0
7122486998670004042,20260721,AS,CLE,CLE-SEA,0.34565148,1,4.1956716,63.397484,0.007683183,1,0
3943812166439583948,20260721,UA,IAH,IAH-CLE,0.18825832,0,-6.9644136,37.828373,0.005296199,0,0
811180346365593370,20260721,DL,BWI,BWI-ATL,0.054302808,0,-11.408989,7.5605783,0.0056299535,0,0
3471371872104637500,20260721,AA,DFW,DFW-TPA,0.29376957,1,-0.21984081,69.88106,0.009086556,1,0
13767030578508066321,20260721,AA,DFW,DFW-SAV,0.34565148,1,6.404213,92.840034,0.008235754,0,0
10187078594838365279,20260721,YX,LGA,LGA-CHS,,,,,0.0132676745,,1
9723949061980601580,20260721,AS,SNA,SNA-PDX,0.06308771,0,-12.580559,16.261377,0.0047269287,0,0
3359733843945251883,20260721,AS,OAK,OAK-LIH,0.10879669,0,-8.702209,18.750877,0.0022946899,0,0
13372661581289111970,20260721,DL,SEA,SEA-SFO,0.07552722,0,-9.415866,20.805784,0.005073467,1,0
15189272220196017391,20260721,AA,CLT,CLT-PWM,0.2730834,1,-5.448495,59.926224,0.005887334,1,0
7024742688723058253,20260721,F9,DEN,DEN-SFO,0.19608329,0,-12.487571,37.172626,0.003791077,1,0
15003027669744982412,20260721,DL,MSP,MSP-SEA,0.24328545,1,-3.3878014,42.81883,0.0038889702,0,0
5821465298210245932,20260721,AA,ORD,ORD-DEN,0.39551193,1,4.540991,115.392876,0.007893473,1,0
5952356567315960496,20260721,WN,BWI,BWI-MCI,0.18339327,0,-3.6105905,41.083023,0.003614943,1,0
2169515804635857270,20260721,WN,PHX,PHX-SAT,0.07552722,0,-6.2270083,13.262081,0.0036422939,0,0
428766966558791297,20260721,WN,MDW,MDW-COS,0.27479208,1,1.3146199,56.33782,0.005273358,0,0
10053984467453236106,20260721,AA,PHL,PHL-RDU,,,,,0.010386433,,1
18327166581804760239,20260721,YX,PIT,PIT-LGA,0.14316992,0,-10.328334,26.102732,0.01373262,1,0
11137855749837729351,20260721,DL,MCO,MCO-JFK,,,,,0.017297773,,1
2466501558215159961,20260721,AA,PHX,PHX-IND,0.1868743,0,-6.987794,32.52918,0.0058021606,0,0
11762830612979522142,20260721,WN,BUR,BUR-SMF,0.14316992,0,-10.044439,19.34006,0.004409927,1,0
17154316014428798204,20260721,DL,LAX,LAX-HNL,0.16029368,0,-7.6557174,39.21874,0.0027055964,0,0
16522925949253000165,20260721,UA,ATL,ATL-ORD,0.41967213,1,10.523992,80.29128,0.008733546,1,0
14026103830193578741,20260721,WN,DAL,DAL-MAF,0.331201,1,-5.7565284,54.32173,0.008430414,0,0
1018990604683954972,20260721,F9,DEN,DEN-LAS,0.17293233,0,-6.6485066,43.776733,0.0032483588,0,0
3663056875136461272,20260721,OO,MEI,MEI-IAH,0.089354955,0,-12.903264,24.305964,0.0054307757,0,0
9135681980149893961,20260721,OO,MSP,MSP-DLH,0.16029368,0,-8.595888,34.768475,0.006460271,0,0
7748747066940809441,20260721,OO,ORD,ORD-MBS,0.29965156,1,-2.3873687,70.80895,0.011217142,1,0
11389138726700090890,20260721,DL,SEA,SEA-LAX,0.11854199,0,-10.674732,22.292093,0.004928294,0,0
2606242676206788640,20260721,AA,SNA,SNA-DFW,0.2226762,1,-4.890415,62.601234,0.009383126,0,0
1914398118475368297,20260721,OO,SBN,SBN-ORD,0.331201,1,0.19505045,75.92604,0.009610433,0,0
283709716908321522,20260721,AS,ORD,ORD-SAN,0.3832008,1,7.951309,91.91217,0.011307249,0,0
3779113368712127007,20260721,AS,MSP,MSP-PDX,0.23073286,1,-5.794365,36.872753,0.005625319,0,0
7215959506024906944,20260721,YX,RIC,RIC-ORD,,,,,0.011485115,,1
8908712351933322250,20260721,AA,ORD,ORD-PHX,0.19608329,0,-2.7234545,60.70192,0.004071345,1,0
1060041523517273797,20260721,OO,MSP,MSP-TVC,0.11854199,0,-11.625867,25.262396,0.0064216224,0,0
3541822634438260415,20260721,MQ,AUS,AUS-DFW,0.18825832,0,-5.008067,52.37595,0.0066310093,0,0
18155433047007754960,20260721,F9,ATL,ATL-CLE,0.14197148,0,-6.3359036,31.966085,0.0059697987,0,0
3504601245858078888,20260721,AA,FLL,FLL-PHL,0.16029368,0,-8.638831,34.340202,0.007670271,0,0
12940037335681523973,20260721,AA,BOI,BOI-PHX,0.22709952,1,-5.99768,55.96323,0.004914177,0,0
7741039227686770287,20260721,UA,MCO,MCO-EWR,0.11854199,0,-9.367252,24.959398,0.0073981206,0,0
7966411126973126976,20260721,OO,ICT,ICT-MSP,0.07552722,0,-11.2578945,12.887714,0.0058419467,0,0
10511853922430886304,20260721,DL,ATL,ATL-PHX,0.26141426,1,-3.090455,44.918755,0.0045228624,1,0
14846328566650812063,20260721,DL,DTW,DTW-ATL,0.18339327,0,-9.621517,46.213196,0.0074059283,1,0
6539116231374092340,20260721,AA,CLT,CLT-PBI,0.1868743,0,-8.149426,44.33614,0.005646948,0,0
8629590394619250444,20260721,OO,ORD,ORD-GTF,0.23116963,1,-3.5877917,70.904594,0.00939742,0,0
612296761390217377,20260721,AA,CLT,CLT-RSW,0.09590444,0,-8.435412,20.673462,0.006302074,0,0
4271383011243151156,20260721,OO,CMH,CMH-ORD,0.31008583,1,4.385854,85.94699,0.008910169,1,0
11242810479853358883,20260721,DL,IAH,IAH-MSP,0.06308771,0,-10.932824,18.876476,0.006252235,0,0
13397435515584363833,20260721,AA,DFW,DFW-OKC,0.39551193,1,7.2597113,64.93727,0.011714243,1,0
4299903506719872891,20260721,AS,PDX,PDX-DFW,0.18825832,0,-4.455231,38.54633,0.008148904,1,0
4566648576571969380,20260721,AA,CLT,CLT-ORD,0.14316992,0,-8.464604,27.880531,0.0074283434,1,0
9136602717696169139,20260721,UA,SFO,SFO-IAH,0.1157727,0,-9.156909,26.44514,0.0045264615,0,0
17781298378529398454,20260721,UA,IAH,IAH-SJC,0.09590444,0,-11.49609,24.777699,0.0022303604,0,0
16489710031014444206,20260721,YX,IND,IND-JFK,0.06308771,0,-14.525576,13.835709,0.009281976,0,0
8376179397170270864,20260721,B6,MCO,MCO-BOS,0.41967213,1,6.03857,100.58386,0.01123163,1,0
11179431722923793017,20260721,AA,PHL,PHL-SJU,0.331201,1,0.637381,88.05854,0.011984765,1,0
12366259692801955473,20260721,DL,RDU,RDU-MCO,0.27479208,1,2.0253181,78.056526,0.0068897023,0,0
16732729835765562461,20260721,AA,EWR,EWR-DFW,,,,,0.013835998,,1
8746034977737210383,20260721,WN,JAX,JAX-BNA,0.11854199,0,-2.1701877,20.114956,0.0045842077,0,0
4241954147315176056,20260721,MQ,LIT,LIT-ORD,0.331201,1,0.8538046,89.01369,0.011103333,1,0
1057000636646888216,20260721,DL,ATL,ATL-AVL,0.18319455,0,-7.8505383,43.484844,0.0059428844,0,0
10781748725384659711,20260721,UA,DEN,DEN-LAX,0.18825832,0,-4.9100084,71.0024,0.0034043852,0,0
7653270526801706351,20260721,OO,DTW,DTW-CMH,0.18339327,0,-6.075577,41.93959,0.006674593,1,0
5338200691516865173,20260721,WN,DEN,DEN-BNA,0.37022603,1,3.1399643,73.37103,0.0044885995,1,0
7769031679687984563,20260721,MQ,CRP,CRP-DFW,0.21033211,1,-3.2376878,41.43833,0.012145216,0,0
13651832940679521557,20260721,OO,EUG,EUG-PDX,0.09590444,0,-10.613053,17.86973,0.006696402,0,0
10010185232852141005,20260721,AS,SEA,SEA-MCI,0.13411938,0,-9.436454,19.827097,0.004550677,0,0
3550871251532250336,20260721,WN,BUR,BUR-LAS,0.04648526,0,-10.440853,13.335126,0.0057591684,0,0
5342106311900193081,20260721,AA,DFW,DFW-BWI,,,,,0.014610014,,1
4303910537095685591,20260721,YX,RIC,RIC-LGA,0.16029368,0,-4.338539,38.758522,0.015569715,0,0
7431694520634907763,20260721,WN,IND,IND-MCO,0.05648267,0,-8.107528,8.6221,0.0035235304,0,0
15458572566642836937,20260721,DL,ATL,ATL-MCO,0.17293233,0,-2.7120173,35.63108,0.0054216576,0,0
5567520332785473728,20260721,OO,MLU,MLU-DFW,0.31008583,1,-1.4711756,42.195286,0.009719466,0,0
5422361766336432238,20260721,OO,DFW,DFW-ASE,0.2226762,1,-8.997174,52.314682,0.0147038195,0,0
3026902519720879351,20260721,DL,ATL,ATL-LGA,,,,,0.011142038,,1
12648731571407555705,20260721,AS,ANC,ANC-SEA,0.14316992,0,-10.913746,13.14701,0.00801677,0,0
4992510248102142873,20260721,DL,ATL,ATL-JAX,0.16029368,0,-3.0998461,41.487736,0.0055582346,0,0
1301247431465250367,20260721,OO,SLC,SLC-DEN,0.13411938,0,-9.831065,34.786465,0.0040697665,0,0
3019607281875400424,20260721,OO,SEA,SEA-PDX,0.13411938,0,-7.1110797,28.969585,0.0048858416,0,0
17606808981235215822,20260721,AA,CLT,CLT-IND,0.16029368,0,-9.344792,28.262886,0.0067725894,1,0
12986910036192527725,20260721,DL,PHX,PHX-DTW,0.05648267,0,-9.838478,8.527432,0.0045021004,0,0
17331203426504941498,20260721,OH,ABE,ABE-CLT,0.22709952,1,-6.8130274,47.052307,0.014828178,1,0
1401693332059672644,20260721,WN,LAS,LAS-LAX,0.331201,1,1.785089,46.775333,0.0045077456,1,0
1389808486801770506,20260721,AA,CLT,CLT-LAS,0.16029368,0,-10.679877,33.427715,0.0038203383,0,0
8122693484297600942,20260721,B6,FLL,FLL-ORH,0.2226762,1,-6.9638534,72.218475,0.0072531654,1,0
5411483320094740050,20260721,F9,RDU,RDU-TPA,0.24328545,1,-9.577305,49.513626,0.00808089,0,0
7464944084048161765,20260721,B6,JFK,JFK-ABQ,,,,,0.008956766,,1
14919509018712997107,20260721,AA,GSO,GSO-DFW,0.14678898,0,-9.320976,37.18424,0.011017081,1,0
1584587281027310771,20260721,OO,ORD,ORD-CMH,0.24328545,1,1.6453216,90.44033,0.008537113,0,0
4033243058977562496,20260721,DL,ATL,ATL-GRR,0.22709952,1,-5.6780224,36.832706,0.007241056,0,0
5198987004608828767,20260721,WN,PHX,PHX-BOI,0.06308771,0,-6.821227,7.5336266,0.0018694473,0,0
3288995742947108313,20260721,UA,DFW,DFW-DEN,0.18339327,0,-7.342926,54.65078,0.005004013,0,0
2393577318608041896,20260721,OO,ORD,ORD-STL,0.2730834,1,-3.0206723,65.86501,0.005915543,0,0
5761596280776775818,20260721,B6,BOS,BOS-DTW,,,,,0.008225213,,1
15667528744702710561,20260721,UA,AUS,AUS-DEN,0.089354955,0,-12.33001,14.655358,0.0032480878,0,0
11836376247798620864,20260721,AA,ORD,ORD-DFW,0.17293233,0,-4.1419435,71.25083,0.0078047076,0,0
2166466904977049692,20260721,UA,PHL,PHL-ORD,0.16029368,0,-6.3877487,30.672043,0.0068387687,0,0
4911548199272181789,20260721,UA,KOA,KOA-SFO,0.0990099,0,-9.877152,14.385805,0.003995744,0,0
15719938951078602100,20260721,OO,COS,COS-SLC,0.06308771,0,-15.269658,10.346166,0.0043273224,0,0
17979334269604309072,20260721,AA,BTV,BTV-PHL,0.24328545,1,-6.916035,44.59718,0.0051867655,1,0
9539545039946765717,20260721,OO,ATW,ATW-ORD,0.38794616,1,4.0354104,93.19961,0.01466604,0,0
13674202184328141624,20260721,F9,ATL,ATL-RDU,0.34565148,1,5.100912,59.83759,0.01085985,1,0
3697187190232910808,20260721,WN,MCO,MCO-BNA,0.34565148,1,4.250762,70.19808,0.008249859,1,0
11869670301225014053,20260721,UA,ORD,ORD-SFO,0.16029368,0,-9.915161,30.829197,0.0039020309,0,0
806491639122166715,20260721,DL,MCO,MCO-JFK,0.06308771,0,-14.487173,5.6124578,0.008324398,0,0
12232139340130694377,20260721,OO,FOD,FOD-ORD,0.22216624,1,-6.0782156,59.242794,0.012885677,0,0
10743586909388027761,20260721,AA,PHL,PHL-PWM,0.17293233,0,-6.875195,61.23109,0.0072595356,0,0
13469206872965937482,20260721,DL,PIT,PIT-ATL,0.14316992,0,-13.015728,36.70678,0.006809719,0,0
1856768541730327715,20260721,DL,CVG,CVG-ATL,0.16029368,0,-11.150852,31.980124,0.0070567937,1,0
13242265054836346501,20260721,UA,BOS,BOS-IAD,,,,,0.0063740066,,1
6821409960497090028,20260721,YX,ORD,ORD-BDL,0.22709952,1,-7.660042,56.053196,0.009082061,0,0
11442444668295705731,20260721,DL,EWR,EWR-DTW,0.06308771,0,-13.646415,12.60422,0.009909448,1,0
16423309617389139428,20260721,YX,CMH,CMH-DTW,0.17293233,0,-9.631346,34.179134,0.009010726,0,0
4785725579302582301,20260721,AA,BOS,BOS-PHX,0.1157727,0,-11.510878,22.6896,0.005304392,0,0
10141050897212026381,20260721,OH,AUS,AUS-DFW,0.22709952,1,-3.4689302,79.93131,0.014768169,1,0
10943799429601362856,20260721,WN,PHL,PHL-MDW,0.16029368,0,-4.3329573,42.53206,0.006925061,1,0
13985320906484799142,20260721,MQ,ABI,ABI-PHX,0.089354955,0,-12.138309,24.729467,0.004621603,0,0
14720537968167989884,20260721,UA,STL,STL-SFO,0.29376957,1,-7.3773856,69.8958,0.004258115,0,0
5423942627205305507,20260721,WN,PHX,PHX-SAT,0.29376957,1,0.8056306,51.50381,0.004251835,0,0
8957950467829786389,20260721,MQ,DFW,DFW-HSV,0.11854199,0,-9.868421,23.249619,0.005757876,0,0
8552121646206634862,20260721,UA,IAD,IAD-ATL,0.10879669,0,-9.628427,22.995182,0.004059178,0,0
3725965029432456237,20260721,WN,BHM,BHM-MCO,0.3370125,1,0.2560974,70.09064,0.0046816384,1,0
6304562612804400478,20260721,OH,DCA,DCA-MEM,0.17293233,0,-7.575632,30.371782,0.010680477,0,0
6810476783650993360,20260721,WN,BNA,BNA-FLL,0.331201,1,1.3634512,49.83616,0.0048945514,0,0
13931661166792313898,20260721,AS,SEA,SEA-EWR,0.29376957,1,-3.4738076,52.019936,0.010876275,1,0
9786887585720469613,20260721,OO,DTW,DTW-ELM,0.331201,1,-1.8021795,71.9386,0.008097405,0,0
6024566065215408635,20260721,OO,TUL,TUL-IAH,0.18825832,0,-7.205953,52.553516,0.004568014,1,0
12512865641866780481,20260721,WN,SAT,SAT-HOU,0.26141426,1,-2.0095325,67.09664,0.0041520516,0,0
13301518907936854999,20260721,OH,SGF,SGF-CLT,0.29376957,1,-2.5006232,49.305557,0.013604037,0,0
13035463759909152634,20260721,DL,DFW,DFW-LGA,,,,,0.015070181,,1
13738736792336361810,20260721,WN,BNA,BNA-MEM,0.06308771,0,-10.07044,16.596704,0.0037372925,0,0
2604450887472176628,20260721,UA,LAS,LAS-SFO,0.17293233,0,-11.062897,29.430023,0.0030791631,0,0
8397680434339544318,20260721,WN,PHX,PHX-HNL,0.18339327,0,-5.3724008,25.613255,0.0023548133,1,0
12348935691423087392,20260721,DL,SAV,SAV-ATL,0.07552722,0,-8.086095,24.598015,0.005771794,0,0
12459169919187393986,20260721,UA,MIA,MIA-DEN,0.28778338,1,-3.8676589,67.87316,0.003724159,1,0
16167317089170560548,20260721,WN,AMA,AMA-DAL,0.04648526,0,-10.076407,20.246803,0.005792721,1,0
3945583505575679634,20260721,AA,MIA,MIA-CLT,0.2683438,1,-6.13191,58.155296,0.006792364,0,0
2315664437274072168,20260721,AS,SJC,SJC-SEA,0.07552722,0,-9.576885,28.141804,0.0044714953,1,0
15726351580723397642,20260721,AA,PHX,PHX-BOS,,,,,0.008782805,,1
11726745844842741486,20260721,DL,LGA,LGA-ATL,,,,,0.019580297,,1
5425809223966687369,20260721,F9,SMF,SMF-LAS,0.24328545,1,-13.433885,48.539047,0.0039868047,1,0
4950662045439264124,20260721,AA,BOS,BOS-PHX,,,,,0.006373406,,1
15758358709928052222,20260721,MQ,MSP,MSP-ORD,0.28778338,1,-3.7389698,83.65686,0.0090350155,0,0
4914834159809935281,20260721,UA,LAS,LAS-EWR,,,,,0.005879829,,1
12458491638460907256,20260721,OO,PDX,PDX-EUG,0.10879669,0,-8.128407,9.919667,0.0031190764,1,0
13161922243044652819,20260721,WN,HOU,HOU-SMF,0.14316992,0,-2.052386,19.35709,0.002543031,0,0
12223824052985500779,20260721,DL,SLC,SLC-SEA,0.18339327,0,-7.873249,40.38754,0.004344873,1,0
17492556211821277891,20260721,WN,BOI,BOI-PHX,0.23116963,1,-0.5774009,41.422142,0.0033969097,0,0
14690639394468015095,20260721,UA,TVC,TVC-ORD,0.34537968,1,2.2916434,57.49339,0.009610013,0,0
5177745943540891119,20260721,OO,DEN,DEN-LAR,0.2226762,1,-6.7537966,62.314312,0.007572935,1,0
8592720207453945621,20260721,AA,MCI,MCI-PHX,0.089354955,0,-11.279861,18.748175,0.004322202,0,0
9428749604275310293,20260721,AA,IAD,IAD-DFW,0.07552722,0,-10.578672,32.337917,0.008851759,0,0
10002057268725434183,20260721,WN,PHX,PHX-SLC,0.27911416,1,-3.6592925,32.265526,0.004306486,1,0
13052894256105628257,20260721,UA,IAH,IAH-SNA,0.10879669,0,-10.674611,14.761764,0.0029150937,0,0
18218330158077933345,20260721,AA,RSW,RSW-DCA,,,,,0.007635765,,1
8087695971390406518,20260721,OH,CLT,CLT-ABE,0.23116963,1,-9.158921,28.569126,0.014065507,0,0
9980281297816962363,20260721,WN,BWI,BWI-TPA,,,,,0.008839247,,1
